id;escola;tipo;desistiu;ano_desistencia;mes_desistencia
6229;17006201;Normal;NAO;0;0
6230;17006201;Normal;NAO;0;0
6231;17006201;Normal;NAO;0;0
6232;17006201;Normal;NAO;0;0
6233;17006201;Normal;NAO;0;0
6234;17006201;Normal;SIM;2019;2
6235;17006201;Normal;NAO;0;0
6236;17006201;Normal;NAO;0;0
6237;17006201;Normal;NAO;0;0
6238;17006201;Normal;NAO;0;0
6239;17006201;Normal;NAO;0;0
6240;17006201;Normal;NAO;0;0
6241;17006201;Normal;NAO;0;0
6242;17006201;Normal;NAO;0;0
6243;17006201;Normal;NAO;0;0
6244;17006201;Normal;NAO;0;0
6245;17006201;Normal;NAO;0;0
6246;17006201;Normal;NAO;0;0
6247;17006201;Normal;NAO;0;0
6248;17006201;Normal;NAO;0;0
6249;17006201;Normal;NAO;0;0
6250;17006201;Normal;NAO;0;0
6251;17006201;Normal;NAO;0;0
6252;17006201;Normal;NAO;0;0
6253;17006201;Normal;NAO;0;0
6254;17006201;Normal;NAO;0;0
6255;17006201;Normal;NAO;0;0
6256;17006201;Normal;NAO;0;0
6257;17006201;Normal;NAO;0;0
6258;17006201;Normal;NAO;0;0
6259;17006201;Normal;NAO;0;0
6260;17006201;Especial;NAO;0;0
6261;17006201;Normal;NAO;0;0
6262;17006201;Normal;NAO;0;0
6263;17006201;Normal;NAO;0;0
6264;17006201;Normal;NAO;0;0
6265;17006201;Normal;SIM;2020;4
6266;17006201;Normal;NAO;0;0
6267;17006201;Normal;NAO;0;0
6268;17006201;Normal;NAO;0;0
6269;17006201;Normal;NAO;0;0
6270;17006201;Normal;NAO;0;0
6271;17006201;Normal;NAO;0;0
6272;17006201;Normal;NAO;0;0
6273;17006201;Normal;NAO;0;0
6274;17006201;Normal;NAO;0;0
6275;17006201;Normal;NAO;0;0
6276;17006201;Normal;NAO;0;0
6277;17006201;Normal;NAO;0;0
6278;17006201;Normal;NAO;0;0
6279;17006201;Normal;NAO;0;0
6280;17006201;Normal;SIM;2020;10
6281;17006201;Normal;NAO;0;0
6282;17006201;Normal;NAO;0;0
6283;17006201;Normal;NAO;0;0
6284;17006201;Normal;NAO;0;0
6285;17006201;Normal;NAO;0;0
6286;17006201;Normal;NAO;0;0
6287;17006201;Normal;NAO;0;0
6288;17006201;Normal;NAO;0;0
6289;17006201;Normal;NAO;0;0
6290;17006201;Normal;NAO;0;0
6291;17006201;Normal;NAO;0;0
6292;17006201;Normal;NAO;0;0
6293;17006201;Normal;NAO;0;0
6294;17006201;Normal;NAO;0;0
6295;17006201;Normal;NAO;0;0
6296;17006201;Normal;NAO;0;0
6297;17006201;Normal;NAO;0;0
6298;17006201;Normal;NAO;0;0
6299;17006201;Normal;NAO;0;0
6300;17006201;Normal;NAO;0;0
6301;17006201;Normal;NAO;0;0
6302;17006201;Normal;SIM;2019;5
6303;17006201;Normal;NAO;0;0
6304;17006201;Normal;NAO;0;0
6305;17006201;Normal;NAO;0;0
6306;17006201;Normal;NAO;0;0
6307;17006201;Especial;NAO;0;0
6308;17006201;Normal;NAO;0;0
6309;17006201;Normal;NAO;0;0
6310;17006201;Normal;NAO;0;0
6311;17006201;Normal;NAO;0;0
6312;17006201;Normal;NAO;0;0
6313;17006201;Normal;NAO;0;0
6314;17006201;Normal;SIM;2019;8
6315;17006201;Normal;NAO;0;0
6316;17006201;Normal;NAO;0;0
6317;17006201;Normal;NAO;0;0
6318;17006201;Normal;NAO;0;0
6319;17006201;Especial;NAO;0;0
6320;17006201;Normal;NAO;0;0
6321;17006201;Normal;SIM;2019;1
6322;17006201;Normal;NAO;0;0
6323;17006201;Normal;NAO;0;0
6324;17006201;Normal;NAO;0;0
6325;17006201;Normal;NAO;0;0
6326;17006201;Normal;NAO;0;0
6327;17006201;Normal;NAO;0;0
6328;17006201;Normal;NAO;0;0
6329;17006201;Normal;NAO;0;0
6330;17006201;Normal;NAO;0;0
6331;17006201;Normal;NAO;0;0
6332;17006201;Normal;NAO;0;0
6333;17006201;Normal;NAO;0;0
6334;17006201;Normal;NAO;0;0
6335;17006201;Normal;NAO;0;0
6336;17006201;Normal;NAO;0;0
6337;17006201;Normal;NAO;0;0
6338;17006201;Normal;NAO;0;0
6339;17006201;Normal;NAO;0;0
6340;17006201;Normal;NAO;0;0
6341;17006201;Normal;NAO;0;0
6342;17006201;Especial;NAO;0;0
6343;17006201;Normal;NAO;0;0
6344;17006201;Normal;NAO;0;0
6345;17006201;Normal;NAO;0;0
6346;17006201;Normal;NAO;0;0
6347;17006201;Normal;NAO;0;0
6348;17006201;Normal;NAO;0;0
6349;17006201;Normal;NAO;0;0
6350;17006201;Normal;NAO;0;0
6351;17006201;Normal;NAO;0;0
6352;17006201;Normal;NAO;0;0
6353;17006201;Normal;NAO;0;0
6354;17006201;Normal;NAO;0;0
6355;17006201;Normal;NAO;0;0
6356;17006201;Normal;NAO;0;0
6357;17006201;Normal;NAO;0;0
6358;17006201;Normal;NAO;0;0
6359;17006201;Normal;NAO;0;0
6360;17006201;Normal;NAO;0;0
6361;17006201;Normal;NAO;0;0
6362;17006201;Normal;NAO;0;0
6363;17006201;Normal;NAO;0;0
6364;17006201;Normal;NAO;0;0
6365;17006201;Normal;NAO;0;0
6366;17006201;Normal;NAO;0;0
6367;17006201;Normal;NAO;0;0
6368;17006201;Normal;NAO;0;0
6369;17006201;Normal;NAO;0;0
6370;17006201;Normal;NAO;0;0
6371;17006201;Normal;NAO;0;0
6372;17006201;Normal;NAO;0;0
6373;17006201;Normal;NAO;0;0
6374;17006201;Normal;NAO;0;0
6375;17006201;Normal;NAO;0;0
6376;17006201;Normal;SIM;2019;5
6377;17006201;Normal;NAO;0;0
6378;17006201;Especial;NAO;0;0
6379;17006201;Especial;NAO;0;0
6380;17006201;Especial;NAO;0;0
6381;17006201;Normal;NAO;0;0
6382;17006201;Normal;NAO;0;0
6383;17006201;Normal;NAO;0;0
6384;17006201;Normal;NAO;0;0
6385;17006201;Normal;NAO;0;0
6386;17006201;Normal;NAO;0;0
6387;17006201;Normal;NAO;0;0
6388;17006201;Normal;NAO;0;0
6389;17006201;Normal;NAO;0;0
6390;17006201;Normal;NAO;0;0
6391;17006201;Normal;NAO;0;0
6392;17006201;Normal;NAO;0;0
6393;17006201;Normal;NAO;0;0
6394;17006201;Normal;NAO;0;0
6395;17006201;Normal;NAO;0;0
6396;17006201;Normal;NAO;0;0
6397;17006201;Normal;NAO;0;0
6398;17006201;Normal;NAO;0;0
6399;17006201;Especial;NAO;0;0
6400;17006201;Normal;NAO;0;0
6401;17006201;Normal;NAO;0;0
6402;17006201;Normal;NAO;0;0
6403;17006201;Normal;SIM;2020;2
6404;17006201;Normal;NAO;0;0
6405;17006201;Normal;NAO;0;0
6406;17006201;Normal;NAO;0;0
6407;17006201;Normal;NAO;0;0
6408;17006201;Normal;NAO;0;0
6409;17006201;Normal;NAO;0;0
6410;17006201;Normal;NAO;0;0
6411;17006201;Normal;NAO;0;0
6412;17006201;Normal;NAO;0;0
6413;17006201;Normal;NAO;0;0
6414;17006201;Normal;NAO;0;0
6415;17006201;Normal;NAO;0;0
6416;17006201;Normal;NAO;0;0
6417;17006201;Especial;NAO;0;0
6418;17006201;Normal;NAO;0;0
6419;17006201;Normal;NAO;0;0
6420;17006201;Normal;NAO;0;0
6421;17006201;Normal;NAO;0;0
6422;17006201;Normal;NAO;0;0
6423;17006201;Normal;NAO;0;0
6424;17006201;Normal;NAO;0;0
6425;17006201;Normal;NAO;0;0
6426;17006201;Normal;NAO;0;0
6427;17006201;Normal;NAO;0;0
6428;17006201;Normal;NAO;0;0
6429;17006201;Normal;NAO;0;0
6430;17006201;Normal;NAO;0;0
6431;17006201;Normal;NAO;0;0
6432;17006201;Normal;NAO;0;0
6433;17006201;Normal;NAO;0;0
6434;17006201;Normal;SIM;2020;2
6435;17006201;Normal;NAO;0;0
6436;17006201;Normal;NAO;0;0
6437;17006201;Normal;NAO;0;0
6438;17006201;Normal;NAO;0;0
6439;17006201;Normal;NAO;0;0
6440;17006201;Especial;NAO;0;0
6441;17006201;Normal;NAO;0;0
6442;17006201;Normal;NAO;0;0
6443;17006201;Normal;NAO;0;0
6444;17006201;Normal;NAO;0;0
6445;17006201;Normal;NAO;0;0
6446;17006201;Normal;NAO;0;0
6447;17006201;Normal;NAO;0;0
6448;17006201;Normal;NAO;0;0
6449;17006201;Normal;SIM;2019;4
6450;17006201;Normal;NAO;0;0
6451;17006201;Normal;NAO;0;0
6452;17006201;Normal;NAO;0;0
6453;17006201;Normal;NAO;0;0
6454;17006201;Normal;NAO;0;0
6455;17006201;Normal;NAO;0;0
6456;17006201;Normal;NAO;0;0
6457;17006201;Normal;NAO;0;0
6458;17006201;Normal;NAO;0;0
6459;17006201;Normal;NAO;0;0
6460;17006201;Normal;NAO;0;0
6461;17006201;Normal;NAO;0;0
6462;17006201;Normal;NAO;0;0
6463;17006201;Normal;NAO;0;0
6464;17006201;Normal;NAO;0;0
6465;17006201;Normal;NAO;0;0
6466;17006201;Especial;NAO;0;0
6467;17006201;Normal;NAO;0;0
6468;17006201;Normal;NAO;0;0
6469;17006201;Normal;NAO;0;0
6470;17006201;Normal;SIM;2019;2
6471;17006201;Normal;NAO;0;0
6472;17006201;Normal;NAO;0;0
6473;17006201;Normal;NAO;0;0
6474;17006201;Normal;NAO;0;0
6475;17006201;Especial;NAO;0;0
6476;17006201;Normal;NAO;0;0
6477;17006201;Normal;NAO;0;0
6478;17006201;Normal;NAO;0;0
6479;17006201;Normal;NAO;0;0
6480;17006201;Normal;NAO;0;0
6481;17006201;Normal;NAO;0;0
6482;17006201;Normal;NAO;0;0
6483;17006201;Normal;SIM;2019;6
6484;17006201;Especial;NAO;0;0
6485;17006201;Normal;SIM;2020;5
6486;17006201;Normal;NAO;0;0
6487;17006201;Normal;NAO;0;0
6488;17006201;Normal;NAO;0;0
6489;17006201;Normal;NAO;0;0
6490;17006201;Normal;NAO;0;0
6491;17006201;Normal;NAO;0;0
6492;17006201;Normal;NAO;0;0
6493;17006201;Normal;NAO;0;0
6494;17006201;Normal;NAO;0;0
6495;17006201;Especial;NAO;0;0
6496;17006201;Normal;NAO;0;0
6497;17006201;Normal;NAO;0;0
6498;17006201;Normal;NAO;0;0
6499;17006201;Normal;NAO;0;0
6500;17006201;Normal;NAO;0;0
6501;17006201;Normal;NAO;0;0
6502;17006201;Normal;NAO;0;0
6503;17006201;Normal;NAO;0;0
6504;17006201;Normal;NAO;0;0
6505;17006201;Normal;NAO;0;0
6506;17006201;Normal;NAO;0;0
6507;17006201;Normal;NAO;0;0
6508;17006201;Normal;NAO;0;0
6509;17006201;Especial;NAO;0;0
6510;17006201;Normal;NAO;0;0
6511;17006201;Normal;NAO;0;0
6512;17006201;Normal;SIM;2020;5
6513;17006201;Normal;NAO;0;0
6514;17006201;Normal;NAO;0;0
6515;17006201;Normal;NAO;0;0
6516;17006201;Normal;NAO;0;0
6517;17006201;Normal;NAO;0;0
6518;17006201;Normal;NAO;0;0
6519;17006201;Normal;NAO;0;0
6520;17006201;Normal;NAO;0;0
6521;17006201;Normal;NAO;0;0
6522;17006201;Normal;NAO;0;0
6523;17006201;Normal;NAO;0;0
6524;17006201;Especial;NAO;0;0
6525;17006201;Normal;NAO;0;0
6526;17006201;Normal;NAO;0;0
6527;17006201;Normal;NAO;0;0
6528;17006201;Normal;NAO;0;0
6529;17006201;Especial;NAO;0;0
6530;17006201;Normal;NAO;0;0
6531;17006201;Normal;NAO;0;0
6532;17006201;Especial;NAO;0;0
6533;17006201;Normal;NAO;0;0
6534;17006201;Normal;NAO;0;0
6535;17006201;Normal;NAO;0;0
6536;17006201;Normal;NAO;0;0
6537;17006201;Normal;NAO;0;0
6538;17006201;Normal;NAO;0;0
6539;17006201;Normal;NAO;0;0
6540;17006201;Normal;NAO;0;0
6541;17006201;Normal;NAO;0;0
6542;17006201;Normal;SIM;2019;10
6543;17006201;Normal;NAO;0;0
6544;17006201;Normal;NAO;0;0
6545;17006201;Normal;NAO;0;0
6546;17006201;Normal;NAO;0;0
6547;17006201;Normal;NAO;0;0
6548;17006201;Normal;NAO;0;0
6549;17006201;Normal;NAO;0;0
6550;17006201;Normal;NAO;0;0
6551;17006201;Normal;NAO;0;0
6552;17006201;Especial;NAO;0;0
6553;17006201;Normal;NAO;0;0
6554;17006201;Normal;NAO;0;0
6555;17006201;Normal;SIM;2019;5
6556;17006201;Normal;NAO;0;0
6557;17006201;Normal;NAO;0;0
6558;17006201;Normal;NAO;0;0
6559;17006201;Normal;NAO;0;0
6560;17006201;Normal;NAO;0;0
6561;17006201;Normal;NAO;0;0
6562;17006201;Normal;NAO;0;0
6563;17006201;Normal;NAO;0;0
6564;17006201;Normal;NAO;0;0
6565;17006201;Normal;NAO;0;0
6566;17006201;Normal;NAO;0;0
6567;17006201;Normal;NAO;0;0
6568;17006201;Normal;NAO;0;0
6569;17006201;Normal;NAO;0;0
6570;17006201;Normal;NAO;0;0
6571;17006201;Normal;NAO;0;0
6572;17006201;Normal;NAO;0;0
6573;17006201;Normal;NAO;0;0
6574;17006201;Normal;SIM;2019;1
6575;17006201;Normal;NAO;0;0
6576;17006201;Normal;NAO;0;0
6577;17006201;Normal;NAO;0;0
6578;17006201;Normal;NAO;0;0
6579;17006201;Normal;NAO;0;0
6580;17006201;Normal;NAO;0;0
6581;17006201;Normal;NAO;0;0
6582;17006201;Normal;NAO;0;0
6583;17006201;Normal;NAO;0;0
6584;17006201;Normal;NAO;0;0
6585;17006201;Normal;NAO;0;0
6586;17006201;Normal;NAO;0;0
6587;17006201;Normal;NAO;0;0
6588;17006201;Normal;NAO;0;0
6589;17006201;Normal;NAO;0;0
6590;17006201;Normal;SIM;2020;10
6591;17006201;Especial;NAO;0;0
6592;17006201;Normal;NAO;0;0
6593;17006201;Normal;NAO;0;0
6594;17006201;Normal;NAO;0;0
6595;17006201;Normal;NAO;0;0
6596;17006201;Normal;NAO;0;0
6597;17006201;Normal;NAO;0;0
6598;17006201;Normal;NAO;0;0
6599;17006201;Normal;NAO;0;0
6600;17006201;Normal;NAO;0;0
6601;17006201;Normal;NAO;0;0
6602;17006201;Normal;NAO;0;0
6603;17006201;Normal;NAO;0;0
6604;17006201;Normal;NAO;0;0
6605;17006201;Normal;NAO;0;0
6606;17006201;Normal;NAO;0;0
6607;17006201;Normal;NAO;0;0
6608;17006201;Normal;NAO;0;0
6609;17006201;Normal;NAO;0;0
6610;17006201;Normal;NAO;0;0
6611;17006201;Normal;NAO;0;0
6612;17006201;Normal;NAO;0;0
6613;17006201;Normal;NAO;0;0
6614;17006201;Normal;NAO;0;0
6615;17006201;Normal;NAO;0;0
6616;17006201;Normal;NAO;0;0
6617;17006201;Normal;NAO;0;0
6618;17006201;Normal;NAO;0;0
6619;17006201;Normal;NAO;0;0
6620;17006201;Especial;NAO;0;0
6621;17006201;Normal;NAO;0;0
6622;17006201;Normal;NAO;0;0
6623;17006201;Normal;NAO;0;0
6624;17006201;Normal;SIM;2019;6
6625;17006201;Normal;NAO;0;0
6626;17006201;Normal;NAO;0;0
6627;17006201;Normal;NAO;0;0
6628;17006201;Normal;NAO;0;0
6629;17006201;Normal;NAO;0;0
6630;17006201;Normal;NAO;0;0
6631;17006201;Normal;NAO;0;0
6632;17006201;Normal;NAO;0;0
6633;17006201;Normal;NAO;0;0
6634;17006201;Normal;NAO;0;0
6635;17006201;Normal;NAO;0;0
6636;17006201;Normal;NAO;0;0
6637;17006201;Normal;NAO;0;0
6638;17006201;Normal;SIM;2020;7
6639;17006201;Normal;NAO;0;0
6640;17006201;Normal;NAO;0;0
6641;17006201;Normal;NAO;0;0
6642;17006201;Normal;NAO;0;0
6643;17006201;Normal;NAO;0;0
6644;17006201;Especial;NAO;0;0
6645;17006201;Normal;NAO;0;0
6646;17006201;Normal;NAO;0;0
6647;17006201;Especial;NAO;0;0
6648;17006201;Normal;NAO;0;0
6649;17006201;Normal;NAO;0;0
6650;17006201;Normal;NAO;0;0
6651;17006201;Normal;NAO;0;0
6652;17006201;Normal;NAO;0;0
6653;17006201;Normal;SIM;2019;9
6654;17006201;Normal;NAO;0;0
6655;17006201;Normal;NAO;0;0
6656;17006201;Normal;NAO;0;0
6657;17006201;Normal;NAO;0;0
6658;17006201;Normal;NAO;0;0
6659;17006201;Normal;NAO;0;0
6660;17006201;Normal;NAO;0;0
6661;17006201;Normal;NAO;0;0
6662;17006201;Especial;NAO;0;0
6663;17006201;Normal;NAO;0;0
6664;17006201;Normal;NAO;0;0
6665;17006201;Normal;NAO;0;0
6666;17006201;Normal;NAO;0;0
6667;17006201;Normal;NAO;0;0
6668;17006201;Normal;NAO;0;0
6669;17006201;Normal;NAO;0;0
6670;17006201;Normal;NAO;0;0
6671;17006201;Normal;SIM;2019;5
6672;17006201;Normal;NAO;0;0
6673;17006201;Normal;NAO;0;0
6674;17006201;Normal;NAO;0;0
6675;17006201;Normal;NAO;0;0
6676;17006201;Normal;NAO;0;0
6677;17006201;Normal;NAO;0;0
6678;17006201;Normal;NAO;0;0
6679;17006201;Normal;NAO;0;0
6680;17006201;Normal;NAO;0;0
6681;17006201;Normal;NAO;0;0
6682;17006201;Especial;NAO;0;0
6683;17006201;Normal;NAO;0;0
6684;17006201;Normal;NAO;0;0
6685;17006201;Normal;NAO;0;0
6686;17006201;Normal;NAO;0;0
6687;17006201;Normal;NAO;0;0
6688;17006201;Normal;NAO;0;0
6689;17006201;Normal;NAO;0;0
6690;17006201;Normal;NAO;0;0
6691;17006201;Normal;NAO;0;0
6692;17006201;Normal;NAO;0;0
6693;17006201;Normal;NAO;0;0
6694;17006201;Normal;NAO;0;0
6695;17006201;Normal;NAO;0;0
6696;17006201;Normal;NAO;0;0
6697;17006201;Normal;NAO;0;0
6698;17006201;Normal;NAO;0;0
6699;17006201;Normal;NAO;0;0
6700;17006201;Normal;NAO;0;0
6701;17006201;Normal;NAO;0;0
6702;17006201;Normal;NAO;0;0
6703;17006201;Normal;NAO;0;0
6704;17006201;Normal;SIM;2020;7
6705;17006201;Normal;NAO;0;0
6706;17006201;Normal;NAO;0;0
6707;17006201;Normal;NAO;0;0
6708;17006201;Normal;NAO;0;0
6709;17006201;Normal;NAO;0;0
6710;17006201;Normal;NAO;0;0
6711;17006201;Normal;NAO;0;0
6712;17006201;Normal;NAO;0;0
6713;17006201;Normal;NAO;0;0
6714;17006201;Normal;NAO;0;0
6715;17006201;Normal;NAO;0;0
6716;17006201;Normal;NAO;0;0
6717;17006201;Normal;NAO;0;0
6718;17006201;Normal;NAO;0;0
6719;17006201;Normal;SIM;2020;7
6720;17006201;Especial;NAO;0;0
6721;17006201;Normal;NAO;0;0
6722;17006201;Normal;NAO;0;0
6723;17006201;Especial;NAO;0;0
6724;17006201;Normal;NAO;0;0
6725;17006201;Normal;NAO;0;0
6726;17006201;Normal;NAO;0;0
6727;17006201;Normal;NAO;0;0
6728;17006201;Normal;NAO;0;0
6729;17006201;Normal;NAO;0;0
6730;17006201;Normal;NAO;0;0
6731;17006201;Normal;NAO;0;0
6732;17006201;Normal;NAO;0;0
6733;17006201;Normal;NAO;0;0
6734;17006201;Normal;NAO;0;0
6735;17006201;Normal;NAO;0;0
6736;17006201;Normal;NAO;0;0
6737;17006201;Normal;NAO;0;0
6738;17006201;Normal;NAO;0;0
6739;17006201;Normal;NAO;0;0
6740;17006201;Normal;NAO;0;0
6741;17006201;Normal;SIM;2019;2
6742;17006201;Normal;NAO;0;0
6743;17006201;Especial;NAO;0;0
6744;17006201;Normal;NAO;0;0
6745;17006201;Normal;NAO;0;0
6746;17006201;Normal;NAO;0;0
6747;17006201;Normal;NAO;0;0
6748;17006201;Normal;NAO;0;0
6749;17006201;Normal;NAO;0;0
6750;17006201;Normal;NAO;0;0
6751;17006201;Normal;NAO;0;0
6752;17006201;Especial;NAO;0;0
6753;17006201;Normal;NAO;0;0
6754;17006201;Normal;NAO;0;0
6755;17006201;Normal;NAO;0;0
6756;17006201;Normal;NAO;0;0
6757;17006201;Normal;NAO;0;0
6758;17006201;Normal;NAO;0;0
6759;17006201;Normal;NAO;0;0
6760;17006201;Normal;NAO;0;0
6761;17006201;Normal;NAO;0;0
6762;17006201;Normal;NAO;0;0
6763;17006201;Normal;NAO;0;0
6764;17006201;Normal;NAO;0;0
6765;17006201;Normal;NAO;0;0
6766;17006201;Normal;NAO;0;0
6767;17006201;Normal;NAO;0;0
6768;17006201;Normal;SIM;2019;12
6769;17006201;Normal;NAO;0;0
6770;17006201;Normal;NAO;0;0
6771;17006201;Normal;NAO;0;0
6772;17006201;Normal;NAO;0;0
6773;17006201;Normal;NAO;0;0
6774;17006201;Normal;NAO;0;0
6775;17006201;Normal;NAO;0;0
6776;17006201;Normal;NAO;0;0
6777;17006201;Normal;NAO;0;0
6778;17006201;Normal;NAO;0;0
6779;17006201;Normal;NAO;0;0
6780;17006201;Normal;NAO;0;0
6781;17006201;Normal;NAO;0;0
6782;17006201;Normal;NAO;0;0
6783;17006201;Normal;NAO;0;0
6784;17006201;Normal;NAO;0;0
6785;17006201;Normal;NAO;0;0
6786;17006201;Normal;NAO;0;0
6787;17006201;Normal;NAO;0;0
6788;17006201;Normal;NAO;0;0
6789;17006201;Normal;NAO;0;0
6790;17006201;Normal;NAO;0;0
6791;17006201;Normal;NAO;0;0
6792;17006201;Normal;SIM;2019;6
6793;17006201;Normal;NAO;0;0
6794;17006201;Normal;NAO;0;0
6795;17006201;Normal;NAO;0;0
6796;17006201;Normal;NAO;0;0
6797;17006201;Normal;NAO;0;0
6798;17006201;Normal;NAO;0;0
6799;17006201;Normal;NAO;0;0
6800;17006201;Normal;NAO;0;0
6801;17006201;Normal;NAO;0;0
6802;17006201;Normal;SIM;2020;8
6803;17006201;Normal;NAO;0;0
6804;17006201;Normal;NAO;0;0
6805;17006201;Normal;NAO;0;0
6806;17006201;Normal;NAO;0;0
6807;17006201;Normal;NAO;0;0
6808;17006201;Normal;NAO;0;0
6809;17006201;Normal;NAO;0;0
6810;17006201;Normal;NAO;0;0
6811;17006201;Normal;NAO;0;0
6812;17006201;Normal;NAO;0;0
6813;17006201;Normal;NAO;0;0
6814;17006201;Normal;NAO;0;0
6815;17006201;Normal;NAO;0;0
6816;17006201;Normal;NAO;0;0
6817;17006201;Especial;NAO;0;0
6818;17006201;Normal;NAO;0;0
6819;17006201;Normal;NAO;0;0
6820;17006201;Normal;NAO;0;0
6821;17006201;Normal;NAO;0;0
6822;17006201;Normal;NAO;0;0
6823;17006201;Normal;NAO;0;0
6824;17006201;Normal;NAO;0;0
6825;17006201;Normal;NAO;0;0
6826;17006201;Normal;NAO;0;0
6827;17006201;Normal;NAO;0;0
6828;17006201;Normal;NAO;0;0
6829;17006201;Normal;NAO;0;0
6830;17006201;Normal;NAO;0;0
6831;17006201;Normal;NAO;0;0
6832;17006201;Normal;NAO;0;0
6833;17006201;Normal;NAO;0;0
6834;17006201;Normal;NAO;0;0
6835;17006201;Normal;NAO;0;0
6836;17006201;Normal;NAO;0;0
6837;17006201;Normal;NAO;0;0
6838;17006201;Normal;NAO;0;0
6839;17006201;Normal;NAO;0;0
6840;17006201;Normal;NAO;0;0
6841;17006201;Normal;NAO;0;0
6842;17006201;Normal;NAO;0;0
6843;17006201;Normal;NAO;0;0
6844;17006201;Normal;NAO;0;0
6845;17006201;Normal;NAO;0;0
6846;17006201;Normal;NAO;0;0
6847;17006201;Normal;SIM;2020;1
6848;17006201;Normal;SIM;2020;11
6849;17006201;Normal;NAO;0;0
6850;17006201;Normal;NAO;0;0
6851;17006201;Normal;NAO;0;0
6852;17006201;Normal;NAO;0;0
6853;17006201;Normal;NAO;0;0
6854;17006201;Normal;NAO;0;0
6855;17006201;Normal;NAO;0;0
6856;17006201;Normal;NAO;0;0
6857;17006201;Normal;NAO;0;0
6858;17006201;Normal;NAO;0;0
6859;17006201;Normal;NAO;0;0
6860;17006201;Normal;NAO;0;0
6861;17006201;Normal;NAO;0;0
6862;17006201;Normal;NAO;0;0
6863;17006201;Normal;NAO;0;0
6864;17006201;Normal;NAO;0;0
6865;17006201;Normal;NAO;0;0
6866;17006201;Normal;NAO;0;0
6867;17006201;Especial;NAO;0;0
6868;17006201;Normal;NAO;0;0
6869;17006201;Normal;NAO;0;0
6870;17006201;Normal;NAO;0;0
6871;17006201;Normal;NAO;0;0
6872;17006201;Normal;NAO;0;0
6873;17006201;Normal;NAO;0;0
6874;17006201;Especial;NAO;0;0
6875;17006201;Normal;NAO;0;0
6876;17006201;Normal;NAO;0;0
6877;17006201;Normal;NAO;0;0
6878;17006201;Normal;NAO;0;0
6879;17006201;Normal;NAO;0;0
6880;17006201;Normal;NAO;0;0
6881;17006201;Normal;SIM;2020;3
6882;17006201;Normal;NAO;0;0
6883;17006201;Normal;NAO;0;0
6884;17006201;Normal;NAO;0;0
6885;17006201;Normal;NAO;0;0
6886;17006201;Normal;SIM;2019;4
6887;17006201;Normal;NAO;0;0
6888;17006201;Normal;NAO;0;0
6889;17006201;Normal;NAO;0;0
6890;17006201;Normal;NAO;0;0
6891;17006201;Normal;NAO;0;0
6892;17006201;Normal;NAO;0;0
6893;17006201;Normal;NAO;0;0
6894;17006201;Normal;NAO;0;0
6895;17006201;Normal;NAO;0;0
6896;17006201;Especial;NAO;0;0
6897;17006201;Normal;NAO;0;0
6898;17006201;Normal;NAO;0;0
6899;17006201;Normal;NAO;0;0
6900;17006201;Normal;NAO;0;0
6901;17006201;Normal;NAO;0;0
6902;17006201;Normal;SIM;2019;3
6903;17006201;Normal;NAO;0;0
6904;17006201;Normal;NAO;0;0
6905;17006201;Normal;NAO;0;0
6906;17006201;Normal;NAO;0;0
6907;17006201;Normal;NAO;0;0
6908;17006201;Normal;NAO;0;0
6909;17006201;Normal;NAO;0;0
6910;17006201;Normal;NAO;0;0
6911;17006201;Normal;NAO;0;0
6912;17006201;Normal;NAO;0;0
6913;17006201;Normal;NAO;0;0
6914;17006201;Normal;NAO;0;0
6915;17006201;Normal;NAO;0;0
6916;17006201;Normal;NAO;0;0
6917;17006201;Normal;NAO;0;0
6918;17006201;Normal;NAO;0;0
6919;17006201;Normal;NAO;0;0
6920;17006201;Normal;NAO;0;0
6921;17006201;Normal;SIM;2019;9
6922;17006201;Normal;NAO;0;0
6923;17006201;Normal;NAO;0;0
6924;17006201;Normal;NAO;0;0
6925;17006201;Normal;NAO;0;0
6926;17006201;Normal;NAO;0;0
6927;17006201;Normal;NAO;0;0
6928;17006201;Normal;NAO;0;0
6929;17006201;Normal;NAO;0;0
6930;17006201;Normal;NAO;0;0
6931;17006201;Normal;NAO;0;0
6932;17006201;Normal;NAO;0;0
6933;17006201;Normal;NAO;0;0
6934;17006201;Normal;NAO;0;0
6935;17006201;Normal;NAO;0;0
6936;17006201;Normal;NAO;0;0
6937;17006201;Normal;NAO;0;0
6938;17006201;Normal;NAO;0;0
6939;17006201;Normal;NAO;0;0
6940;17006201;Normal;NAO;0;0
6941;17006201;Normal;NAO;0;0
6942;17006201;Normal;NAO;0;0
6943;17006201;Normal;NAO;0;0
6944;17006201;Especial;NAO;0;0
6945;17006201;Normal;NAO;0;0
6946;17006201;Especial;NAO;0;0
6947;17006201;Normal;NAO;0;0
6948;17006201;Normal;NAO;0;0
6949;17006201;Normal;NAO;0;0
6950;17006201;Normal;NAO;0;0
6951;17006201;Normal;NAO;0;0
6952;17006201;Normal;SIM;2019;7
6953;17006201;Normal;SIM;2019;9
6954;17006201;Normal;NAO;0;0
6955;17006201;Normal;NAO;0;0
6956;17006201;Normal;NAO;0;0
6957;17006201;Especial;NAO;0;0
6958;17006201;Normal;NAO;0;0
6959;17006201;Normal;NAO;0;0
6960;17006201;Normal;NAO;0;0
6961;17006201;Normal;NAO;0;0
